"draw_id","intercept","age_centered","pain_severe","fever_or_temp","vomiting_present","tachycardia_burden","high_acuity_proxy","seed"
23,-2.62026382070095,0.0426907295185466,0.484623241591585,0.413863831271229,0.422319753411661,0.368334150857874,1.14334275883278,20260504
24,-2.87827884024426,0.0449510206785702,0.593613217568757,0.636636607811722,0.288412867770923,0.52315886158484,1.42109767885106,20260504
25,-2.43636023451019,0.0467260092631964,0.367252681090246,0.0742821869308318,0.265894409087708,0.247120841071403,1.53808053597515,20260504
26,-2.73300242121213,0.0589079229636892,0.817171471538261,1.59510127082514,0.608259350195878,0.239810405390837,1.22509543881769,20260504
27,-2.94895631639647,0.0271490017131623,0.52585757172291,1.35730271375562,0.83731234288909,0.366457660492219,1.26151014996416,20260504
28,-2.90885461354323,0.0516820356182248,0.595504567373204,1.66591645934333,0.226547884498167,0.542108817205425,1.04890096537399,20260504
29,-2.76304352316005,0.04806169919035,0.528755265808089,0.871782366361162,0.432119919218869,0.519558145068234,1.56268516685138,20260504
30,-3.1781118861063,0.0468746199459915,0.841046289646376,1.22423658732357,0.615037649147275,0.405445011092723,1.64098211281505,20260504
31,-2.8609376368107,0.0494349314122826,0.695449116938916,1.39978698834931,0.114363979837541,0.561799484556309,1.23674842680441,20260504
32,-2.47474517203699,0.0437968687536849,0.311228133873205,0.0939673423758217,0.383679746065378,0.515733019233563,0.527262427268122,20260504
33,-3.18950313870275,0.0484112237276838,1.02111576842,-0.75196563119085,0.670696865168241,0.584276177917259,1.38932635417962,20260504
34,-2.87506967088712,0.0493524915693344,0.603312433617292,1.60296772159693,0.426270232429059,0.411040497742405,1.5505310889207,20260504
35,-3.12302099504093,0.0238711139028766,1.02802339052987,1.67000455922579,0.562956969789868,0.54555125206902,1.2039195186457,20260504
36,-2.78833103320815,0.0507008678102521,0.345868351119716,-0.151686771721059,0.998596594684456,0.665891963951625,0.921169444613374,20260504
37,-3.09241783063355,0.0463587404958765,0.631127769431373,1.62732633338719,0.87218626867977,0.59201476872448,1.20531169841335,20260504
38,-2.99995963924844,0.0277666229210122,1.04711224049367,1.29442839855551,0.510438493114103,0.541824517891451,1.22544469294117,20260504
39,-3.13012881813642,0.0531297958374363,0.674651415264163,3.05657425503388,0.645276187021558,0.604290895322141,1.2473368916241,20260504
40,-3.10637257755769,0.0366050418723214,0.689989577277649,3.77593264695614,0.570134278364556,0.184248132042238,1.44979676360742,20260504
41,-2.8840982445138,0.0318421192410517,0.548852005646469,0.467128162048094,0.173871332620835,0.462783774040472,0.6725327004107,20260504
42,-2.53582561526267,0.0389884488199252,0.553473115441689,1.35719204531955,0.113724900551786,0.459167148758971,0.766825972917415,20260504
43,-2.82974507206074,0.0432886689502857,0.647851844772414,0.387327596491514,0.502261318298176,0.518930732922553,1.1028788466647,20260504
44,-2.63993618789841,0.044275171549256,0.543164802115398,0.688355763614053,0.359597807939124,0.591372744606502,0.690489550764034,20260504
45,-2.48501223602166,0.04660795725206,0.574716270160704,1.52773481793538,-0.0671276006955079,0.248572096147936,0.737171578165574,20260504
46,-3.03538611654378,0.0296045300242643,0.561803355227988,-1.14608849461691,0.478961776396172,0.644665104089438,1.41298860645444,20260504
47,-2.86024141073019,0.0514443612905903,0.373787060889703,1.12544141662743,0.283896370807415,0.65811130010531,0.669719600927332,20260504
48,-3.21820268932772,0.048914202779857,0.984803562663167,0.540405334476873,0.343120689016525,0.71138026701608,1.14906233636121,20260504
49,-2.79456488748078,0.0390421560040185,0.615137370876599,1.18879278168417,0.37927314204053,0.408827318090552,1.46986824817285,20260504
50,-2.50244834444692,0.0418622975911231,0.377015454728396,-0.0358509309614944,0.182745244068393,0.563155688820309,0.625892148042165,20260504
51,-2.52528675826338,0.0425114881151199,0.412675930415449,0.0763390911902061,0.127281847489025,0.38207239090419,1.28653228275884,20260504
52,-3.04548202373091,0.0409473951702317,0.699060194022996,0.685160996144963,0.320409644490241,0.560000899698083,0.969134970869437,20260504
53,-2.95521779510606,0.0450246241240732,0.861392306580728,0.491015449072075,0.324669443689747,0.353910027757299,0.986238595567151,20260504
54,-2.66224869350169,0.0404538594513868,0.517701009640778,0.635696615820893,0.448543100521604,0.505690591669199,0.944398978949343,20260504
55,-2.89429813862553,0.0481864499248853,0.579561478835142,0.128996611192707,0.406977127334555,0.460773457031356,1.23005176752465,20260504
56,-2.83696260070874,0.0384157814150188,0.414030117693365,0.863268860591744,0.251774402527531,0.563753392314398,1.54068825950081,20260504
57,-3.07934954058366,0.0363633280415913,0.719507658054505,1.52631739016635,0.50609808776999,0.504435009364329,1.3144878908957,20260504
58,-2.72567788578595,0.0334614641150937,0.659668382563784,0.710440779306854,0.264815445844264,0.527637530312984,1.19362172340767,20260504
59,-2.48692075166232,0.0513901935612182,0.463317100208731,2.19492773567467,0.340180994605475,0.533003230472462,0.608316822408392,20260504
60,-2.9616740147912,0.0466959205319694,0.560211158566554,0.814585931965727,0.363134627195334,0.50062517490765,1.59357780194169,20260504
61,-2.81434360412314,0.0483649591418788,0.497108229877473,0.272567187148069,0.529761524708528,0.686960291907344,1.80760391496853,20260504
62,-2.9946966005818,0.041633343448622,0.865161617010886,1.92364676963458,0.43298909771924,0.337172290877785,1.37399690108625,20260504
63,-2.81878797617945,0.0319137980363268,0.702213262558399,0.483207312361723,0.553548241394851,0.510995322481116,1.0039264849592,20260504
64,-2.67701233036717,0.0447195717821189,0.524062918988084,1.07081323646556,0.11294441403127,0.469259354101562,1.31023106141556,20260504
65,-3.016780422112,0.0519997869499604,0.647983005180049,0.905636082659293,0.547058201527417,0.604012458979699,1.13990606052245,20260504
66,-3.1085664097838,0.037477595553733,0.72256818341809,0.768080094776944,0.544690260991713,0.530739617494792,1.19554894095969,20260504
67,-2.81397246915599,0.0505457196595705,0.536692711215794,0.352928575696869,0.514286190357494,0.539149466780339,0.797437500225988,20260504
68,-2.68250301278497,0.0427563164597884,0.399005948371691,1.74814664267551,0.633553713019214,0.346745592678903,1.20001895239405,20260504
69,-2.77440722488906,0.0411186695209192,0.461394403679967,1.07131515196416,0.325622124839894,0.467370499850955,1.25308142913749,20260504
70,-3.00155054843901,0.0439515600324229,0.668929852454928,1.31242002164923,0.730103921769759,0.372762184068469,1.2431423571829,20260504
71,-3.24553001335472,0.045425516546957,0.871119445514727,2.36046297890657,0.672434453554813,0.234351992494458,1.68638964850488,20260504
72,-2.76804325524868,0.0480468478057445,0.501392378014234,0.194549266756989,0.182184030064096,0.52390414692623,1.14810599236894,20260504
73,-2.73271354158338,0.0508187453588198,0.378436956745231,0.543575046376552,0.586912118883943,0.430405993190727,1.02042277340499,20260504
74,-2.90110492818513,0.0363211973477682,0.687137060025587,0.436240806465008,0.598281226871589,0.589362104255124,1.29894987431418,20260504
75,-2.39394333251558,0.0511457517479988,0.16598437707228,-0.223639566517337,0.458030808406565,0.615862248874222,1.11583845780867,20260504
76,-2.86571519101853,0.0477686737452044,0.669115201880454,1.21426584737932,0.776683929420161,0.611722471981974,1.4504504943795,20260504
77,-3.10046717932774,0.0312989290774413,0.735505367189302,1.41214093481487,0.697543761206942,0.533833065678537,1.42464509957372,20260504
78,-2.94945915871738,0.0458585351266801,0.449332241950666,0.328249406398545,0.58992488915164,0.474865565757009,1.11776570849601,20260504
79,-2.7124763154004,0.0430310230522131,0.592754473106569,1.3256888199335,0.219014873248384,0.475874642850213,1.22763040148755,20260504
80,-3.02145364668435,0.04996425059029,0.80041740636412,-0.455023682364994,0.44158032281524,0.625016955246755,1.50297162946511,20260504
81,-2.73971012747933,0.0630963744561799,0.563460616182517,1.08868467893484,0.620379125349836,0.236575522956605,0.997405046343575,20260504
82,-3.23015329523437,0.0478973929690716,0.720958447038874,0.827016661190735,0.963554945246466,0.564409809097297,1.37182625225257,20260504
83,-2.74392767871534,0.0527961018047918,0.604985541467031,1.7327217755458,0.417981044612742,0.397832078563207,1.31196038927563,20260504
84,-3.11195949486474,0.0391505544012693,0.734485888939888,1.12811826730228,0.509414175545928,0.575924957416084,1.61703848727402,20260504
85,-2.59160372921101,0.0323750548711378,0.697391034778466,0.0557803199318871,-0.0372380249721555,0.480736001617266,1.26810147915586,20260504
86,-3.24468351146794,0.0484290741895633,0.975307664659996,1.48034866057342,0.33360523655875,0.531155044417914,1.02695404493524,20260504
87,-2.51872841754571,0.0353679380415365,0.346797147075389,0.413767759265752,0.347185024956647,0.471759207712624,1.32998711897966,20260504
88,-2.83288311170009,0.0454512478238681,0.749573398346539,-0.103093008886497,0.431669499106515,0.598837040958362,1.47971833990389,20260504
89,-2.68484970192273,0.0618456065437858,0.349043638812914,1.91377717579015,0.781389107923444,0.519105705675272,1.05568168101478,20260504
90,-2.93795194270455,0.0213062127271467,0.71101661391144,1.85367013439799,0.215714054380646,0.527275071464029,1.22481569709549,20260504
91,-2.92730119594774,0.0277781754516353,0.611098469131532,0.725438460952671,0.509588378107257,0.472150888631671,1.70240856978789,20260504
92,-2.93294876542716,0.040687118025198,0.80735156421253,0.632276013733284,0.22787134257421,0.603584010695526,0.92600273671352,20260504
93,-2.7350846181573,0.0384029958835458,0.705505681124422,2.10846382644552,0.0154814569636815,0.305688302625303,1.60117226302743,20260504
94,-2.98471331550279,0.0264274838617528,0.675220241479037,1.8268597585414,0.440645048444289,0.580594740333756,1.48612772694141,20260504
95,-2.66630434640413,0.0364044686711763,0.585241622352966,0.568157585190348,0.212401877972608,0.582483447595492,0.998160743365314,20260504
96,-2.53361326432972,0.0414451766224028,0.27772511197205,1.32174294792527,0.505109261649081,0.517043000690472,1.17596515587749,20260504
97,-2.60055816351169,0.0553023890685281,0.486390856508564,1.43636871357328,0.195466249595876,0.490421206686748,1.19398451154955,20260504
98,-2.91549585003265,0.040598926220262,0.702635371177546,0.803286637395513,0.389637722176313,0.69570895999912,1.39411306899546,20260504
99,-2.79174152075022,0.0620569654048808,0.393606901085229,-0.142058055688283,0.588301399193471,0.612136971645083,0.929761318226331,20260504
100,-3.07723678297578,0.0492218565440997,1.10703340967328,0.817594772145005,0.785114630314201,0.332122221608062,1.32787264904206,20260504
101,-3.02916487367381,0.0492848599297043,1.00575535466891,0.880536950368643,0.289218909479229,0.260496945397513,1.24735153082683,20260504
102,-2.81293861569033,0.0367429282313711,0.698397811881226,2.08073093963651,0.376366531095884,0.460780057087114,1.56735425585315,20260504
103,-2.43503942421006,0.0377783097572614,0.562344819741493,1.28026396514323,0.558550677897076,0.327715714669174,0.906467583823714,20260504
104,-2.56763061787906,0.0408084335987264,0.388866917175583,0.397442793636728,0.392429917017275,0.43380308611799,1.19171359216593,20260504
105,-2.90715313885517,0.0432368461527522,0.73216827066318,-0.0448810180067442,0.308734092152134,0.42993545795437,1.36550840625907,20260504
106,-2.7039180290303,0.0494468350345903,0.529790630492047,0.753118414822038,0.306143457649356,0.662227789962931,1.13852688104675,20260504
107,-2.43552098603738,0.0496786643197242,0.376497286886703,0.741760279703536,0.364019436881101,0.399291177705149,0.909173003764006,20260504
108,-2.87104345099447,0.0383023856502661,0.87177768035013,1.81089437852943,0.375412580336601,0.314746673212531,1.49216075692123,20260504
109,-2.90364118504938,0.0540413893587835,0.679681774437355,1.63581141731454,0.424139161507885,0.401951144606119,1.0472523206146,20260504
110,-2.82236576674072,0.050248708472386,0.526573540059466,1.01475282771797,0.32696876628587,0.56278755639648,0.986631653632482,20260504
111,-3.00666991311676,0.0489956823596867,0.7483813055962,1.24301558585797,-0.0405492660400389,0.222790737097775,1.84012815730281,20260504
112,-2.79835618352047,0.0506863805850368,0.452040492623151,1.44879887735208,0.645835753052984,0.61323611101859,0.649539560634924,20260504
113,-2.52441822718039,0.056035419602628,0.554139878793589,2.32908024333156,0.0156590601557511,0.361628033398273,1.06712482931675,20260504
114,-2.58384935091227,0.0407998726232171,0.44147671305676,2.12623462015787,0.192599900659897,0.318755612877556,1.26970941504331,20260504
115,-2.65543472982297,0.049504114845106,0.362091191066224,0.985512934581543,0.317033478856631,0.559335408937431,1.48314755697278,20260504
116,-3.01270369752643,0.0421585105537261,0.760289405420604,0.226481237475412,0.393380749979975,0.614105353125125,1.46657301470616,20260504
117,-2.91162641677832,0.0480170402260154,0.591582853445844,2.15211223620468,0.689786554957114,0.49319211540936,1.28567697189216,20260504
118,-2.508548178614,0.0463606556705186,0.444364870180724,-0.283458700768111,0.468653343514244,0.562660528951385,0.880657460671434,20260504
119,-2.83051447171654,0.0457921414371947,0.525984423721536,0.894247478630404,0.445542810107018,0.522569758934366,0.91134640335515,20260504
120,-2.79939111127827,0.044328594243315,0.225688259106592,2.19348502260871,0.354520898501317,0.64841602124984,1.58100270969271,20260504
121,-2.75523369120958,0.0515002215209399,0.588412597975133,-0.288556557403465,0.513499875423787,0.501496586179186,1.07413035014135,20260504
122,-2.94567567363579,0.0435552496919831,0.719833139946938,1.69273264982833,0.205347650651391,0.58730613411087,1.34753715471438,20260504
123,-2.74009276177591,0.0338035088882648,0.645369977315986,1.27119535420148,0.152916060490349,0.297303100364056,1.74219804409224,20260504
124,-2.93879095458152,0.0469008648520583,0.85378290597755,0.689988651723436,0.377393753105258,0.59657368011128,1.464841213052,20260504
125,-2.76454059972021,0.0539628835984101,0.482148353919133,1.29892781369943,0.191932178592052,0.516149222329746,1.96002592500979,20260504
126,-2.96150647575405,0.0540999504475501,0.669407525355145,0.642637766262625,0.944533869015123,0.558369994808477,0.931484033315885,20260504
127,-2.47094773515388,0.0476852909072948,0.294437445238025,2.05619237125148,0.439349166553528,0.414664869987872,1.17237418159595,20260504
128,-2.58233559755294,0.0471021260483412,0.457413373662739,0.684991452487902,0.527149884659306,0.490207666738263,1.47634308868258,20260504
129,-2.92547048428645,0.0387272523160404,0.541230086793623,0.742504380565323,0.377739758820053,0.524751090574202,1.50490745825445,20260504
130,-3.04927645865231,0.035218080891103,0.938510233109703,1.92269172624184,0.248284831845857,0.5613472833164,1.25369912482641,20260504
131,-2.47610078175503,0.0481715012017329,0.244554581453079,1.8943632933338,0.214876531488463,0.578443126075211,1.24173528152037,20260504
132,-3.09539267626262,0.0368748561640802,0.702107257599049,0.358602684253218,0.751392647585351,0.643749811176855,0.786573009509877,20260504
133,-3.06054225660964,0.0394107694919817,0.739630522765007,1.431821943813,0.458022242458699,0.33118931248596,1.64557745039778,20260504
134,-2.77376114552563,0.0548620847458764,0.396406748887247,0.449273937372059,0.509084388682737,0.408172724220686,0.984848784425117,20260504
135,-2.85681154105824,0.0462186839898485,0.609042604617997,0.724922226604021,0.394187179396801,0.797508265595,1.37830922966327,20260504
136,-2.72452897162357,0.0404796836192168,0.727571442963962,1.04800857719929,-0.0540107007625402,0.260266773458081,1.41639590969535,20260504
137,-2.76207404789228,0.0314033631179299,0.621930169249058,-0.275574974801177,0.221853524862956,0.478167969511996,1.43740973092843,20260504
138,-2.99760477861347,0.0439143959190301,0.712461282549925,-0.674004093272688,0.370543850640501,0.800760741080358,1.20598268112483,20260504
139,-2.98236035414468,0.0359166233228886,0.616504933108172,2.29084222456574,0.502712148464457,0.524118607387416,1.17131850536329,20260504
140,-2.92890761388523,0.0394563710638993,0.224923859168724,0.719978297971689,0.477297770229289,0.669272858680964,1.21539785705241,20260504
141,-2.44514879185385,0.0620865741900115,0.166084941156163,1.64680256390506,0.658537037427176,0.24587568838577,1.17008268453273,20260504
142,-2.7321398358076,0.0575647722990363,0.54638148595565,0.941703376266304,0.355994101438035,0.366959462296592,1.53924729761954,20260504
143,-2.82556940707633,0.0502138326476091,0.69806310615049,0.0587142470232491,0.331731439780162,0.540382860506071,1.42685576486947,20260504
144,-2.51031382613416,0.0516153247572658,0.462912711340774,1.03773577536777,-0.0315343130919664,0.328476375773366,0.983837660844557,20260504
145,-2.79195560637902,0.0488526837643422,0.455752775232037,1.47568028253097,0.478222906294225,0.50821579342711,0.921753481188969,20260504
146,-2.68166842441097,0.0482261895486604,0.542515749742182,0.261345050022729,0.726642036227537,0.480757731551396,0.990459844877411,20260504
147,-2.770958321661,0.0442540028758847,0.457897519329193,1.2562191210009,0.350597612698802,0.518823233277422,1.21262734994595,20260504
148,-2.60445032320618,0.045094696446642,0.253135043152383,0.682826117630906,0.483901942870315,0.406787888674637,1.49664128937909,20260504
149,-2.78393204603576,0.0393111194235892,0.646409007958598,1.29628756039193,0.568633689856476,0.498722830887737,0.846144454159602,20260504
150,-2.7562332376288,0.0489453883735474,0.48599581704992,0.266770698929406,0.775808320171131,0.745052394284209,0.912642053046043,20260504
151,-2.50583754583572,0.0533202312194158,0.49112156268933,2.00062877095804,0.0708803483051079,0.513345288071999,0.639235554407581,20260504
152,-2.60936314518143,0.0441171895857565,0.601433372793768,0.606917073081212,0.0977355926337595,0.379789536312571,0.744280164251527,20260504
153,-2.66738743355427,0.0521588790147046,0.538723799124918,2.08400777713278,0.151998182778182,0.328251209496677,1.15235168902772,20260504
154,-2.92690491743435,0.0457532559799795,0.767335115807031,1.00281747563269,0.808219965505841,0.434549501735804,0.616847517662546,20260504
155,-2.26126159883003,0.0430871622942351,0.197613163957132,0.447040677745698,0.0513836968002453,0.474238111912424,1.21452020976935,20260504
156,-3.20112133335293,0.0426079399028915,0.700117687901776,0.568506686061451,0.472056319510238,0.369602986777148,1.40111399518781,20260504
157,-2.66706826904257,0.0482531115494191,0.466392551096427,1.65209879653154,0.238142898594696,0.551081157608882,1.03670769503443,20260504
158,-2.77098983945271,0.0600057334854411,0.571403586171899,1.09365700198495,0.638075363809582,0.489080918666854,1.38580219755634,20260504
159,-3.23602648542776,0.0550318066241051,0.79812676592353,2.44960549684156,0.849628314314067,0.638340133630103,1.83473412631579,20260504
160,-2.8486123863626,0.0291540901436484,0.777645025251116,1.14754353944803,0.262495334846478,0.358380789630436,1.28995381559669,20260504
161,-3.03834161606282,0.0435883345006872,0.818251289418276,0.49998116118956,0.779888363721632,0.469630229599756,0.951314265079988,20260504
162,-2.40301334243767,0.0538152697315141,0.212162398469708,-0.398137756279061,0.607419682470236,0.53660737906798,1.04502255228664,20260504
163,-2.81193138363726,0.0436419474849434,0.761215152838843,0.182108974235796,0.250479437112625,0.440936749897969,1.67637972977166,20260504
164,-2.82406839584482,0.0545512060327198,0.446999748177352,0.850465593178942,0.521186870824306,0.517835840107602,1.02736045400081,20260504
165,-2.91701614015017,0.0301442970242344,0.750782094809864,-1.55046564156202,0.628415122274456,0.524166503444928,1.23693702968099,20260504
166,-2.95687588485343,0.0331861488103462,0.578852783579636,0.822972383255145,0.327278933427703,0.664426023790885,1.23139903037034,20260504
167,-2.76045333566837,0.0351570630652777,0.543935864591236,1.73849363230986,0.612707401235191,0.648709818491539,1.47461535199982,20260504
168,-2.82963769347146,0.0425609599923108,0.515512489972947,0.170489540886407,0.632493191703733,0.578736720691387,1.27249690411584,20260504
169,-2.51946774309501,0.0522445552977123,0.764111468877743,-0.382284314796694,0.1433523749458,0.517919162571886,1.43228995777836,20260504
170,-2.57385255975558,0.0494209775049111,0.505885963470561,1.03791716869579,0.302157886753935,0.398295800923816,1.18858166823423,20260504
171,-2.62206033910869,0.0365346592023917,0.511300503580116,-0.866280896250834,0.452951934094432,0.517806016514369,0.958319895911872,20260504
172,-2.81540835207514,0.0444313005062828,0.514927247484982,0.860845152497104,0.425421087204565,0.665226869604225,1.414898218345,20260504
173,-2.62010925595344,0.0577888947769391,0.469564248871512,-0.105640507031303,0.446634023181267,0.63142211082141,1.54016263803799,20260504
174,-2.90394093617881,0.0531478512450442,0.600115565120276,1.83461552844483,0.487152815599272,0.491873351954572,1.41786669501485,20260504
175,-2.88933010186121,0.0374226480747622,0.578751621669999,1.91869085477982,0.421434986403352,0.438670806132801,1.51694577664729,20260504
176,-3.16188731101932,0.0330612040736229,0.97409561195205,0.147182324900256,0.53876244409548,0.385907272230328,1.53432987401087,20260504
177,-3.0190006871085,0.033118425158647,0.72348325013799,0.901286643362378,0.709010788684178,0.637913066692239,1.37220702834823,20260504
178,-2.54962023666235,0.0439389064278846,0.558797400243919,0.666334102270196,0.0980196512504282,0.341582976530913,1.1048420059874,20260504
179,-2.80065259600513,0.0388678168797725,0.612652922997048,-0.228494972852612,0.441835569002207,0.478951827537012,1.25189571448327,20260504
180,-2.64552691462464,0.0475691039922712,0.691378628953304,1.50434635398626,0.249942656890777,0.55670048984107,1.19443067490295,20260504
181,-2.79411416551947,0.0401844889978421,0.68371637071278,0.8233728215557,0.763234525884146,0.273966772087535,1.36599860594226,20260504
182,-2.52844725405547,0.0512735096429023,0.594634465625642,0.857829031555667,0.26042735669973,0.425832050347099,0.761441923371946,20260504
183,-3.15962474440075,0.0406128772501239,0.770874863950234,0.724368623211619,0.488550093717459,0.586449439920404,1.57592649459147,20260504
184,-2.54969845087294,0.0370384048256089,0.429174464033535,1.56085533065119,0.175754950640796,0.419847074207329,1.61635385556338,20260504
185,-2.62785891763695,0.0502519590659089,0.58570641233822,0.439095061881913,0.251742138539893,0.345600519336389,1.12086126904639,20260504
186,-2.75409744930323,0.0413993603093647,0.46912661996816,0.28090822030392,0.493747904003703,0.413497727927036,1.81616933391708,20260504
187,-2.70321664855358,0.0566507159543826,0.523716954897365,0.0322138788460581,0.329477277581641,0.627118300572314,1.00301536843178,20260504
188,-1.93789681233231,0.0431173527689916,-0.0495082088987485,-0.95100234738142,-0.227273673414951,0.61899458219081,1.38385306582026,20260504
189,-2.47097686965753,0.0537428982814808,0.342870813740877,0.510390694609737,0.49367805763712,0.332362749316955,0.464408787902134,20260504
190,-3.10894508933463,0.0499002655519166,0.694052053450456,1.73848170172776,0.632311775088666,0.466764615868664,1.17726724448837,20260504
191,-2.7784325134156,0.0358708547610707,0.45906435955401,-0.331647417636681,0.854991058290862,0.607910441336418,1.0462774559472,20260504
192,-2.63497207160072,0.0508511442691342,0.718667069788351,0.734002673953632,0.771346072730961,0.337808285182965,0.703876075004851,20260504
193,-2.75899057540465,0.0432188677746265,0.594633279069085,1.51911288636843,0.573455632625097,0.448288417306237,1.13264853072357,20260504
194,-2.72182539854911,0.0431469769455198,0.36483723030455,1.10349501079968,0.442219390461865,0.3190492164385,1.6520779406816,20260504
195,-3.22623966022836,0.033181947514318,0.715913198667487,1.70518802217843,0.463492645647896,0.397957419506614,1.94333483725529,20260504
196,-2.85151473962913,0.0403093024496677,0.711534411946997,0.885114750823962,0.530915165251993,0.547850022730519,0.580778392467317,20260504
197,-2.5597615471755,0.0579988050593327,0.382975426667481,0.168712242867514,0.296079225678614,0.368121749719172,1.63958362948525,20260504
198,-2.59042775759996,0.0418779510273509,0.316118536605791,1.16902393607379,0.192493596549818,0.402838481792326,1.15231398879657,20260504
199,-2.84529616567935,0.0370514665453079,0.450595868606997,1.1269332075732,0.424430707773201,0.38955147033015,1.3806942015397,20260504
200,-2.53768567638566,0.0461064095050878,0.460488873497982,0.536106866394036,0.758075811407221,0.431347583402352,1.22006072208135,20260504
201,-2.84269094855596,0.0346161566558868,0.534773363925541,1.64966930309168,0.256517272825684,0.253037302117045,1.46101367110838,20260504
202,-2.94459709242799,0.0427376969007978,0.726804074349545,1.20138374974124,0.574044682401756,0.668542981203221,1.05668739113437,20260504
203,-2.83493538790161,0.0470274846502665,0.576578421197167,1.47564626691274,0.456486522336286,0.37329368609645,1.47745192669422,20260504
204,-2.77666401524335,0.0395235596980787,0.461160811092109,0.990034750948525,0.352294187405427,0.2289401297095,1.31366895417381,20260504
205,-2.2591573689621,0.0336227178884773,0.149262230885322,-0.11564581960962,-0.139761246389143,0.550977979380077,0.995162900365946,20260504
206,-3.0125166954661,0.0423457621037371,0.921934557356618,2.45172566197068,0.518064325725072,0.71035359034054,1.07605631638056,20260504
207,-2.85572111975565,0.035586894244919,0.808347193952869,0.222262767954587,0.201524488104592,0.506563894081827,1.44576812649227,20260504
208,-2.98867760421328,0.0376633794168041,0.631050239944938,0.893960905828039,0.785546891760807,0.560314241581196,1.24781922691182,20260504
209,-3.04107842842394,0.0494475120706711,0.894408005009841,-0.413658298519774,0.839821696689419,0.467015158198801,1.26881217610322,20260504
210,-3.00331604137488,0.0570825415478159,0.816016765222986,0.712676389326768,0.898490663277701,0.408859023541344,1.1054567810493,20260504
211,-2.80518209541379,0.0594637816879364,0.42712173819959,1.95114240085251,0.57932120145221,0.455716313246622,1.30105865076939,20260504
212,-2.67200992677189,0.0457358350635473,0.645303947353833,-0.345587421282858,0.548908783167687,0.521899364575932,0.809641689800129,20260504
213,-3.00861649530555,0.0484686852285065,0.97306480785903,1.45088965829602,0.57127361451883,0.378605266821521,0.988408475262415,20260504
214,-2.28470479614173,0.0487316546804132,0.29454421336916,0.788649863470626,0.0304282611602867,0.404271470201296,1.49433275583835,20260504
215,-2.82432676709372,0.0423933864375273,0.484953931973056,0.820480487517133,0.27730074387826,0.412309646324628,1.60580684374568,20260504
216,-2.47867074532646,0.0432184224048634,0.253726755316245,0.987350174347932,0.578207847819058,0.269653676599024,1.44250161041582,20260504
